epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,195.915,1.22033,0.66866,0.98531,0.62552,0.51811,0.56141,0.32322,1.24258,0.66069,0.98999,0.0204118,6.46995e-05,6.46995e-05
2,387.297,1.22287,0.67145,0.98772,0.6138,0.54074,0.56404,0.321,1.24609,0.66545,0.99387,0.0103069,0.000113607,0.000113607
3,578.32,1.22018,0.67356,0.98727,0.63595,0.55177,0.56997,0.32681,1.24818,0.67385,1.00088,0.000185948,0.000146439,0.000146439
4,769.734,1.2235,0.6748,0.98959,0.64626,0.53125,0.56582,0.32291,1.24777,0.66858,0.99722,0.000122516,0.000122516,0.000122516
5,960.811,1.21479,0.66548,0.986,0.62692,0.53723,0.56841,0.3254,1.24457,0.66346,0.99746,9.84026e-05,9.84026e-05,9.84026e-05
6,1151.89,1.21081,0.65669,0.98426,0.5947,0.54724,0.56504,0.32332,1.24741,0.66279,0.99745,7.42891e-05,7.42891e-05,7.42891e-05
7,1343.32,1.20456,0.65162,0.9817,0.65402,0.52379,0.57159,0.32756,1.24437,0.6591,0.99694,5.01756e-05,5.01756e-05,5.01756e-05
8,1534.2,1.19411,0.64043,0.9784,0.62884,0.53976,0.57172,0.32773,1.24308,0.65594,0.99503,2.60621e-05,2.60621e-05,2.60621e-05
